#Study : Sujay Analysis
#Date : 20180718 17:32:19
#Version : 6.4.8775.6
#TestRunDate : 20180711 11:12:00.164 (+01:00)

StudyName	ExportDate	Name	Age	Gender	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	HasGlasses Probability	IsMale Probability	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200604	440			10	440	1	520	155	247	247	0.3916773	0	-1.299827	0	-0.1695833	0	-0.6920806	0	-1.118127	0	-0.8326848	0	-1.893877	0	-1.579507	0	0.3916773	0	-0.6920806	0	-0.5138004	-0.3383604	-0.6408784	0.02772905	-0.1185917	0.3140216	-1.641653	-0.4636	0.07922564	-1.31483	-0.1748352	-1.354055	-2.067854	0.242625	-0.7218767	-1.551901	1.990415	1.679196	-2.641087	-1.756766	0.1260747	0.2776974	1.909302	-0.2120946	5.61851	570.7016	235.3538	0	0	617.3819	228.9781	680.0558	224.1658	0	0	727.315	224.2779	649.955	274.2354	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200644	480			11	480	1	519	150	248	248	-0.4099612	0	-1.747155	0	0.7173738	0	-0.5653043	0	-2.087745	0	-1.174545	0	-2.848925	0	-2.781423	0	-0.4099612	0	-0.5653043	0	0.1243322	0.2739149	-0.5378486	0.2613882	-0.7266829	-0.1536171	-2.349159	-0.5862143	-0.1170374	-1.502318	-0.5337635	-1.866968	-2.726656	0.1746571	-0.9501881	-2.543337	3.073515	2.43942	-3.282243	-1.182089	0.1440552	0.4273013	1.653917	-5.473828	5.716385	571.0588	232.0403	0	0	615.812	224.3713	681.2931	219.5845	0	0	728.0083	221.2667	649.0308	267.8387	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200684	520			12	520	1	516	144	247	247	-0.4230431	0	-2.508545	0	0.1343672	0	-0.6658666	0	-0.1408038	0	-1.633987	0	-0.5987309	0	-0.280443	0	-0.4230431	0	-0.1408038	0	0.5630926	0.50357	-0.3268227	0.3268333	-0.7906458	-0.05523657	-2.473915	-1.042933	-0.1730259	-0.4525998	-0.06666418	-0.6590274	-0.6320322	-0.1016588	-0.5146432	-1.019439	1.337129	1.278584	-1.537024	-1.130924	0.1489918	0.4251202	-1.861055	-7.380102	6.205195	566.4104	226.2732	0	0	616.0091	219.5491	675.8264	212.891	0	0	725.4825	215.9344	644.439	259.9824	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200724	560			13	560	1	508	139	245	245	-0.5267699	0	-2.174514	0	-1.481341	0	-0.989906	0	0.2923304	0	-1.473727	0	0.3681879	0	0.4712275	0	-0.5267699	0	0.3681879	0	0.5145247	0.3173526	-0.1677503	0.1959773	-0.6600667	-0.1525643	-2.396457	-0.923898	-0.0002993227	0.06725885	0.2309173	-0.03009129	-0.3310759	-0.1558075	-0.2295806	-0.2559681	-0.05078413	0.01344428	-1.295312	-1.241222	0.1582941	0.2925906	-3.198317	-8.947837	6.339666	559.1141	220.9891	0	0	603.3569	216.3519	665.3893	207.6455	0	0	716.1432	207.0151	633.4903	253.3033	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200764	600			14	600	1	501	135	243	243	-0.5829948	0	-2.089071	0	-1.088576	0	-0.7956687	0	0.1979882	0	-0.5872524	0	0.2711102	0	0.5764133	0	-0.5829948	0	0.2711102	0	0.5458703	0.410526	-0.1198758	0.1328866	-0.1081692	-0.009514742	-1.611707	-0.3699747	0.02554795	-0.2926154	0.1482475	-0.3005802	-0.6534677	-0.1609206	-0.557687	-0.6989548	0.3138745	0.03412164	-2.012478	-0.7062289	0.2208805	0.2371004	-7.102343	-9.45893	7.618245	551.0114	218.5542	0	0	594.8439	213.2616	656.6422	201.2192	0	0	706.1017	201.2478	623.44	247.6959	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200804	640			15	640	1	493	132	246	246	-1.247467	0	-1.982925	0	-1.487197	0	-0.9849008	0	-0.607533	0	0.5121934	0	-0.6045935	0	-0.1116159	0	-1.247467	0	0.5121934	0	0.07494758	0.06783178	0.04379681	-0.3651128	0.1005937	0.1169818	-0.9023387	0.6053139	-0.4207716	-1.079254	0.04086895	-0.8867006	-1.481108	0.2096924	-1.004967	-1.524305	1.048515	-0.01952589	-2.924858	-0.3742223	0.1225034	0.34596	-8.057616	-12.22448	7.659499	544.6964	217.4681	0	0	587.8896	209.6142	652.2238	199.8999	0	0	701.7135	199.2884	616.2066	244.5978	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200844	680			16	680	1	494	133	243	243	-1.397105	0	-2.264544	0	-2.127829	0	-0.4210933	0	-1.991684	0	1.02333	0	-1.755416	0	-1.430041	0	-1.397105	0	1.02333	0	0.03421522	0.07888921	0.04396924	-0.2822352	0.0988547	0.1401752	-1.021032	1.026315	-0.6415433	-1.623332	-0.03705503	-1.215759	-2.828562	0.6902033	-0.9377652	-2.486988	1.852449	0.1261569	-3.581751	-0.367948	0.1375544	0.4637106	-7.556773	-12.39558	7.217739	543.7357	218.0138	0	0	587.7727	210.035	651.5855	198.3449	0	0	698.4515	198.4648	614.3323	243.4751	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200884	720			17	720	1	494	133	244	244	-0.8713316	0	-2.258861	0	-3.064745	0	0.08661997	0	-1.707694	0	0.8081053	0	-1.309073	0	-1.387714	0	-0.8713316	0	0.8081053	0	-0.01149895	-0.1410479	0.06683464	-0.2425102	0.1341075	0.3194885	-1.07447	0.9438951	-0.5029186	-1.363606	-0.03828512	-1.175355	-3.090415	1.452323	-0.8721756	-2.031166	1.584052	-0.03847243	-2.820676	-0.6598332	0.1117816	0.5737038	-7.141564	-11.68983	7.899182	544.2784	218.1078	0	0	588.6448	209.3054	650.9556	199.0243	0	0	699.8658	198.823	616.0976	245.7251	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200924	760			18	760	1	496	136	241	241	-0.4975205	0	-2.145006	0	-2.635669	0	0.5275391	0	-1.709525	0	0.5990742	0	-1.82953	0	-1.742316	0	-0.4975205	0	0.5990742	0	-0.1434918	-0.3260861	0.05255939	-0.01501541	0.08271118	0.2769203	-0.9492239	0.7114165	-0.3211563	-1.099994	-0.2831262	-1.247137	-2.86564	1.593143	-0.7371621	-2.021895	1.835351	0.1321635	-2.365292	-0.7926418	0.09062923	0.5558237	-7.472003	-10.81204	7.938723	545.4153	220.3587	0	0	590.3464	211.0425	650.0247	200.9353	0	0	699.2719	200.8381	616.6411	248.887	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111200964	800			19	800	1	496	139	242	242	-0.2877825	0	-1.82215	0	-1.790229	0	0.2400439	0	-2.474526	0	0.5635685	0	-3.021574	0	-2.809288	0	-0.2877825	0	0.5635685	0	-0.2171816	-0.3102586	0.04180642	0.04290918	-0.06706616	0.1405201	-0.3743633	0.7900279	-0.2375242	-1.215785	-0.3025156	-1.373201	-2.879524	1.058933	-0.4589776	-2.656407	2.50392	0.7282844	-2.835607	-0.6820619	0.08063699	0.6435833	-6.700265	-8.297002	7.718901	545.2366	225.3355	0	0	589.2817	214.7372	647.067	201.6224	0	0	699.9518	204.1172	618.4907	251.6769	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201004	840			20	840	1	495	143	247	247	0.1405594	0	-1.671964	0	-1.807583	0	-0.4487681	0	-2.645744	0	0.5765473	0	-3.164759	0	-3.142544	0	0.1405594	0	0.5765473	0	-0.1254998	-0.1619117	0.1346163	-0.2130291	0.2346296	0.4222941	-0.8107978	0.7971119	0.1135367	-1.333732	-0.2209052	-1.548182	-3.534949	0.6116355	-0.4321037	-2.256146	2.736751	1.067528	-3.178481	-0.8335333	0.06837992	0.5179267	-4.708679	-4.725233	7.856966	546.2418	230.0263	0	0	589.662	220.4133	649.5403	207.4227	0	0	702.6519	208.7296	620.3723	260.2292	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201044	880			21	880	1	502	148	241	241	0.5704868	0	-2.287461	0	-1.935748	0	0.1020965	0	-2.820288	0	0.1377009	0	-3.386746	0	-3.420576	0	0.5704868	0	0.1377009	0	0.03155824	-0.2381705	0.2159281	0.03053519	0.4540655	0.4704184	0.1465383	0.6908419	0.3158973	-0.7607443	-0.248385	-1.238777	-3.012174	0.9444306	-0.313152	-2.124336	2.673087	0.8188524	-2.445895	-1.232198	0.06053948	0.4818186	-2.440104	-4.632229	8.262286	551.3337	232.6082	0	0	594.1486	223.6774	652.9314	209.816	0	0	703.1157	211.3222	624.0596	263.9739	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201084	920			22	920	1	507	148	244	244	0.8679494	0	-2.728575	0	-2.445079	0	-0.2822734	0	-3.48939	0	-0.004605789	0	-3.77074	0	-4.465719	0	0.8679494	0	-0.004605789	0	0.2802392	-0.04066748	0.300317	0.03785554	0.6693645	0.6289583	-0.08158437	0.8067495	0.6008647	-1.165481	-0.281589	-1.425336	-4.191362	1.055501	-0.4798189	-2.681206	3.338183	0.9625959	-3.49604	-1.515705	0.06014175	0.3438451	1.06402	-3.735596	8.292576	555.7809	232.0568	0	0	601.7605	221.6813	658.5477	211.3825	0	0	708.9097	212.1862	633.5872	267.953	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201124	960			23	960	1	513	147	244	244	0.8776832	0	-2.479953	0	-2.243441	0	-0.5067125	0	-3.126144	0	0.1725395	0	-3.369529	0	-4.275424	0	0.8776832	0	0.1725395	0	0.2859618	0.0570044	0.2696994	0.03916106	0.6929022	0.4925002	-0.1174844	0.9980529	0.5949761	-1.213545	0.1706448	-1.3849	-4.157933	0.5247628	-0.4306473	-2.713938	3.161964	0.7991161	-3.731823	-1.40518	0.04793503	0.4604396	2.899407	-2.897838	7.725344	562.2782	231.4455	0	0	609.8632	219.1493	666.9543	211.0792	0	0	715.0613	213.3596	639.1998	268.3912	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201164	1000			24	1000	1	512	146	250	250	1.11195	0	-2.161131	0	-2.635326	0	-0.6661726	0	-2.698675	0	-0.1554032	0	-3.074179	0	-3.653635	0	1.11195	0	-0.1554032	0	0.2003839	0.04272406	0.3181775	0.1297219	0.9049442	0.5303269	-0.8099362	0.7587774	0.6677539	-1.527268	0.1522991	-1.745334	-3.878467	0.4842615	-0.291927	-2.495044	2.892343	0.6276633	-3.96007	-1.362043	0.05495651	0.2557117	3.274843	-3.147074	7.848231	563.3181	229.631	0	0	609.7872	221.8477	671.6354	211.7344	0	0	720.0241	213.1717	642.8199	268.3433	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201204	1040			25	1040	1	513	147	252	252	1.629343	0	-2.25429	0	-3.141854	0	-1.345192	0	-3.583661	0	-0.6061105	0	-4.046459	0	-4.260592	0	1.629343	0	-0.6061105	0	-0.143245	-0.1451508	0.1826385	-0.0643503	1.080125	0.7578232	-0.866466	0.7982084	0.8560598	-1.668078	0.04420604	-2.150536	-4.667239	0.4321892	-0.3377412	-2.725081	3.35026	0.7699952	-4.194997	-1.937254	0.05705002	0.245102	3.449842	-2.881549	7.842937	564.9281	230.5971	0	0	611.0377	223.2251	675.2369	214.6337	0	0	722.444	215.591	644.4558	270.7118	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201244	1080			26	1080	1	514	148	250	250	1.721958	0	-2.07882	0	-2.721922	0	-1.308374	0	-2.252602	0	-0.6580276	0	-3.341847	0	-3.24927	0	1.721958	0	-0.6580276	0	-0.5056353	-0.3715187	0.06944295	0.05918726	1.0174	0.7605634	-0.6767964	0.5869044	0.796041	-1.251932	0.1399676	-1.582298	-3.494824	0.4579592	-0.2482902	-1.938504	2.534768	0.7800642	-3.393862	-2.014231	0.05166804	0.2848733	3.741374	-2.955878	8.230137	566.6006	230.2839	0	0	613.35	222.0571	675.929	216.4874	0	0	722.9376	216.037	644.3528	271.7036	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201284	1120			27	1120	1	514	149	250	250	1.827889	0	-2.231962	0	-3.126119	0	-1.310687	0	-2.116065	0	-0.9559271	0	-3.052456	0	-3.137665	0	1.827889	0	-0.9559271	0	-0.4972379	-0.440803	0.09381996	0.05818347	1.079007	0.8501999	-0.7327346	0.5114901	0.9142808	-1.117804	0.1856665	-1.437405	-3.49013	0.5653734	-0.2607721	-1.68419	2.299944	0.6868448	-3.163216	-2.261616	0.04596479	0.337532	3.891574	-3.326927	8.143498	565.8714	231.5212	0	0	612.1292	223.9912	675.6296	216.7767	0	0	722.027	216.9361	645.3279	272.8369	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201324	1160			28	1160	1	517	151	249	249	1.789815	0	-2.252448	0	-3.023357	0	-1.308293	0	-1.766971	0	-0.875058	0	-2.99295	0	-2.978095	0	1.789815	0	-0.875058	0	-0.6375461	-0.5073293	-0.06699537	0.1185949	1.052623	0.8343176	-0.6553702	0.5202154	0.8629981	-1.091568	0.2180304	-1.321592	-3.273928	0.5601412	-0.2716462	-1.594598	2.154615	0.6653954	-3.151628	-2.424285	0.05182145	0.3686964	3.518476	-1.227669	7.700645	568.5969	234.1232	0	0	616.9194	224.6432	677.0585	218.9604	0	0	724.7496	219.1631	646.2698	275.6573	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201364	1200			29	1200	1	517	153	254	254	1.691862	0	-2.267571	0	-3.118913	0	-1.283523	0	-3.031329	0	-1.016812	0	-3.571555	0	-3.676958	0	1.691862	0	-1.016812	0	-0.430611	-0.4178856	0.00682245	0.05620464	1.094274	0.8204323	-0.864306	0.7184572	0.9234232	-1.374401	0.2460552	-1.732123	-4.170904	0.4512584	-0.3074683	-1.849352	2.624451	0.6131474	-3.272033	-2.611531	0.06031517	0.2927358	3.696912	-0.4328169	8.095371	568.8527	239.0863	0	0	614.88	228.6981	678.8526	220.9666	0	0	726.8394	221.5892	649.2723	279.0574	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201404	1240			30	1240	1	519	155	251	251	1.73786	0	-2.184622	0	-3.113132	0	-1.343999	0	-1.352793	0	-0.9759663	0	-2.566799	0	-2.338308	0	1.73786	0	-0.9759663	0	-0.7099947	-0.5849189	-0.04293478	0.05850069	1.072508	0.8350129	-0.6813087	0.6095892	0.8791278	-1.005712	0.2562402	-1.320706	-2.902546	0.4973015	-0.2489746	-1.331942	1.883501	0.4984872	-3.049426	-2.698554	0.05358122	0.2610832	4.453167	-1.207209	7.986502	571.7941	237.1943	0	0	617.3133	230.4933	680.1193	223.7108	0	0	727.4944	223.1667	650.4637	281.0346	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201444	1280			31	1280	1	520	157	251	251	1.725342	0	-2.118012	0	-3.054064	0	-1.448523	0	-1.2674	0	-0.9404763	0	-2.552423	0	-2.094937	0	1.725342	0	-0.9404763	0	-0.8527286	-0.6727886	-0.1488944	0.08744545	1.068292	0.8046359	-0.6195147	0.659119	0.815802	-1.020299	0.2841047	-1.273133	-2.88453	0.4671873	-0.2660541	-1.316303	1.803092	0.4326787	-2.960635	-2.746452	0.06358274	0.1324279	3.655235	-1.337291	7.816372	573.9734	238.473	0	0	617.6252	231.8447	681.8375	225.5139	0	0	728.7339	224.925	651.0226	283.348	0	0						
Sujay Analysis	20180718	Non Emergency Theresa May	0	FEMALE	FaceRecording_SujayAnalysis	TestImage	Emotient FACET	20180711_111201484	1320			32	1320	1	520	159	251	251	1.687176	0	-2.21074	0	-3.074781	0	-1.463222	0	-1.370975	0	-0.9728109	0	-2.670767	0	-2.057297	0	1.687176	0	-0.9728109	0	-0.9027538	-0.712045	-0.2133043	0.1197713	1.024	0.7518845	-0.7141052	0.7371743	0.7885987	-1.072657	0.2883551	-1.32172	-2.957533	0.5098193	-0.2836533	-1.382066	1.891691	0.3981287	-2.9729	-2.872652	0.06073174	0.1646636	3.556147	-1.54779	7.837798	572.8493	239.8788	0	0	618.639	233.5877	681.5698	226.8653	0	0	728.4847	227.4125	650.7301	285.0228	0	0						
